345.0 462.0 410.0 445.0 461.0 416.0 488.0 385.0 515.0 369.0 408.0 326.0 427.0 276.0 436.0 244.0 442.0 215.0 370.0 319.0 370.0 264.0 371.0 234.0 374.0 210.0 332.0 326.0 326.0 274.0 323.0 243.0 322.0 215.0 295.0 345.0 279.0 303.0 269.0 278.0 261.0 253.0 
334.0 449.5 398.0 432.0 447.5 402.5 472.5 369.5 498.0 350.0 395.5 308.0 412.0 256.5 419.5 224.0 424.5 194.5 356.0 300.5 355.5 245.0 354.5 213.0 355.5 186.5 318.0 307.5 312.5 255.5 310.0 224.0 310.0 197.0 282.0 327.0 265.5 286.5 255.0 261.0 247.5 236.5 
325.3333333333333 436.6666666666667 386.3333333333333 418.3333333333333 433.6666666666667 388.0 457.6666666666667 355.0 483.3333333333333 334.0 384.3333333333333 292.6666666666667 399.3333333333333 240.0 405.6666666666667 206.33333333333334 409.3333333333333 175.66666666666666 344.6666666666667 285.0 342.3333333333333 227.33333333333334 340.0 193.0 339.3333333333333 163.66666666666666 307.3333333333333 292.3333333333333 300.0 238.66666666666666 296.0 205.33333333333334 294.3333333333333 175.66666666666666 272.0 313.0 254.66666666666666 272.0 243.33333333333334 246.0 235.0 220.33333333333334 
308.0 414.0 365.3333333333333 394.6666666666667 410.0 363.0 430.3333333333333 328.6666666666667 451.3333333333333 303.3333333333333 363.3333333333333 264.6666666666667 374.6666666666667 209.33333333333334 378.0 174.0 380.0 141.33333333333334 322.6666666666667 257.3333333333333 318.3333333333333 197.0 313.6666666666667 159.33333333333334 310.6666666666667 125.33333333333333 286.3333333333333 266.0 278.0 210.66666666666666 273.0 175.33333333333334 270.3333333333333 143.66666666666666 252.0 287.6666666666667 234.33333333333334 246.33333333333334 222.33333333333334 219.66666666666666 213.66666666666666 193.0 
292.6666666666667 395.3333333333333 346.3333333333333 374.3333333333333 388.6666666666667 341.3333333333333 407.6666666666667 306.6666666666667 424.0 278.3333333333333 344.6666666666667 242.33333333333334 353.6666666666667 185.33333333333334 354.6666666666667 148.66666666666666 354.3333333333333 114.0 304.6666666666667 236.0 299.0 173.66666666666666 292.6666666666667 133.66666666666666 287.6666666666667 96.66666666666667 269.3333333333333 246.0 260.0 189.33333333333334 253.33333333333334 153.0 248.66666666666666 119.33333333333333 235.33333333333334 268.6666666666667 217.33333333333334 226.66666666666666 205.33333333333334 199.66666666666666 196.0 172.0 
272.0 377.6666666666667 323.3333333333333 354.6666666666667 363.3333333333333 320.0 379.3333333333333 283.0 388.6666666666667 251.0 320.3333333333333 220.0 326.0 161.66666666666666 324.3333333333333 124.0 321.6666666666667 88.66666666666667 280.6666666666667 215.33333333333334 273.6666666666667 152.33333333333334 265.3333333333333 112.0 259.0 74.0 246.0 226.66666666666666 236.33333333333334 170.66666666666666 229.33333333333334 134.66666666666666 224.0 101.66666666666667 212.33333333333334 250.33333333333334 193.66666666666666 209.0 182.0 182.33333333333334 172.33333333333334 155.0 
250.66666666666666 364.0 300.3333333333333 338.6666666666667 337.0 301.6666666666667 351.0 262.0 358.3333333333333 227.33333333333334 294.6666666666667 201.66666666666666 298.0 142.0 294.6666666666667 103.33333333333333 289.3333333333333 67.66666666666667 255.66666666666666 197.66666666666666 246.33333333333334 134.0 236.0 92.33333333333333 227.66666666666666 54.0 221.66666666666666 209.66666666666666 210.33333333333334 154.33333333333334 202.33333333333334 118.66666666666667 196.33333333333334 85.66666666666667 188.66666666666666 234.66666666666666 169.0 194.66666666666666 157.0 168.33333333333334 146.66666666666666 141.33333333333334 
230.0 353.0 278.6666666666667 326.0 312.3333333333333 286.0 322.6666666666667 243.33333333333334 330.0 206.33333333333334 270.3333333333333 187.0 271.0 125.33333333333333 265.3333333333333 85.66666666666667 258.3333333333333 49.666666666666664 231.66666666666666 183.66666666666666 220.0 118.33333333333333 208.0 75.66666666666667 198.33333333333334 37.333333333333336 198.0 196.33333333333334 185.0 140.66666666666666 176.0 104.66666666666667 169.33333333333334 71.66666666666667 166.0 222.33333333333334 145.66666666666666 183.0 133.33333333333334 157.0 122.33333333333333 131.0 
217.66666666666666 347.0 265.6666666666667 319.0 297.6666666666667 276.3333333333333 306.3333333333333 232.33333333333334 316.3333333333333 193.66666666666666 255.33333333333334 178.33333333333334 255.0 114.66666666666667 248.33333333333334 74.66666666666667 241.0 38.333333333333336 217.33333333333334 176.0 205.0 110.0 192.66666666666666 66.0 182.0 27.666666666666668 184.33333333333334 189.33333333333334 171.66666666666666 133.0 162.33333333333334 97.0 155.33333333333334 64.33333333333333 152.66666666666666 215.66666666666666 133.0 176.66666666666666 120.66666666666667 150.66666666666666 110.0 125.33333333333333 
209.0 340.6666666666667 255.66666666666666 311.3333333333333 287.0 266.6666666666667 295.3333333333333 222.0 308.6666666666667 182.66666666666666 245.0 169.33333333333334 244.66666666666666 105.0 238.0 65.33333333333333 231.33333333333334 29.0 208.0 168.33333333333334 197.33333333333334 103.0 185.0 59.0 174.33333333333334 21.0 175.66666666666666 182.66666666666666 164.66666666666666 126.0 155.33333333333334 90.0 147.33333333333334 58.0 144.33333333333334 209.33333333333334 125.33333333333333 171.0 113.33333333333333 145.0 102.66666666666667 120.33333333333333 
202.0 334.0 248.0 304.0 279.6666666666667 258.3333333333333 290.0 213.33333333333334 306.3333333333333 174.33333333333334 238.33333333333334 161.0 239.66666666666666 96.33333333333333 234.66666666666666 56.333333333333336 229.66666666666666 20.333333333333332 202.0 161.0 193.33333333333334 96.66666666666667 182.33333333333334 52.666666666666664 173.0 14.333333333333334 170.33333333333334 175.66666666666666 161.33333333333334 119.66666666666667 152.66666666666666 84.33333333333333 145.0 52.666666666666664 138.66666666666666 202.66666666666666 121.0 165.33333333333334 109.33333333333333 140.0 99.33333333333333 115.33333333333333 
195.66666666666666 328.6666666666667 242.0 298.0 274.6666666666667 252.0 287.3333333333333 206.66666666666666 305.6666666666667 168.33333333333334 234.0 153.66666666666666 237.66666666666666 89.0 234.33333333333334 48.666666666666664 231.33333333333334 12.333333333333334 198.0 154.0 192.0 90.33333333333333 182.33333333333334 46.0 175.0 7.0 166.33333333333334 169.33333333333334 159.33333333333334 113.66666666666667 151.33333333333334 79.0 144.66666666666666 47.333333333333336 134.66666666666666 196.33333333333334 118.0 159.66666666666666 107.0 134.66666666666666 97.33333333333333 110.33333333333333 
189.66666666666666 324.6666666666667 237.0 293.6666666666667 271.3333333333333 247.0 286.3333333333333 201.33333333333334 306.0 163.66666666666666 231.0 148.33333333333334 236.33333333333334 82.66666666666667 234.66666666666666 41.333333333333336 233.33333333333334 4.666666666666667 194.66666666666666 149.0 190.0 84.66666666666667 182.33333333333334 39.666666666666664 177.0 0.3333333333333333 162.66666666666666 164.66666666666666 157.33333333333334 109.0 150.66666666666666 74.33333333333333 146.0 42.333333333333336 130.33333333333334 192.0 114.66666666666667 155.0 104.0 130.66666666666666 95.0 106.33333333333333 
186.0 323.0 234.33333333333334 291.0 270.0 243.33333333333334 286.0 197.33333333333334 306.3333333333333 160.0 228.33333333333334 145.0 234.66666666666666 79.0 234.33333333333334 37.333333333333336 234.0 0.3333333333333333 191.33333333333334 146.0 187.0 80.66666666666667 180.33333333333334 35.0 176.0 -4.333333333333333 159.0 162.33333333333334 154.33333333333334 106.33333333333333 149.0 71.66666666666667 145.66666666666666 39.666666666666664 126.66666666666667 190.0 110.66666666666667 153.0 100.33333333333333 128.66666666666666 91.66666666666667 104.66666666666667 
184.0 323.3333333333333 233.66666666666666 290.6666666666667 270.3333333333333 241.33333333333334 287.6666666666667 194.33333333333334 308.6666666666667 157.66666666666666 226.66666666666666 144.66666666666666 233.0 78.66666666666667 233.33333333333334 37.0 233.33333333333334 0.3333333333333333 188.66666666666666 145.66666666666666 183.66666666666666 79.66666666666667 177.66666666666666 34.0 173.33333333333334 -4.666666666666667 156.0 162.33333333333334 151.33333333333334 106.0 146.66666666666666 71.33333333333333 144.0 39.333333333333336 123.66666666666667 190.0 107.33333333333333 153.0 96.33333333333333 129.0 88.0 105.0 
184.33333333333334 325.6666666666667 235.66666666666666 292.6666666666667 273.3333333333333 242.0 292.0 194.0 313.3333333333333 157.66666666666666 227.0 147.33333333333334 233.66666666666666 82.33333333333333 234.0 41.666666666666664 233.33333333333334 5.666666666666667 188.33333333333334 148.0 183.0 81.66666666666667 176.66666666666666 37.0 171.33333333333334 -0.6666666666666666 155.33333333333334 164.0 150.0 107.33333333333333 145.33333333333334 72.66666666666667 142.33333333333334 41.0 123.0 191.0 105.66666666666667 154.66666666666666 94.33333333333333 130.66666666666666 86.33333333333333 107.33333333333333 
186.66666666666666 329.0 239.66666666666666 295.6666666666667 278.6666666666667 244.66666666666666 297.6666666666667 196.33333333333334 319.0 160.66666666666666 229.66666666666666 152.0 236.33333333333334 87.66666666666667 236.33333333333334 48.0 235.0 12.666666666666666 190.66666666666666 152.0 185.0 86.0 178.0 42.0 171.33333333333334 4.666666666666667 157.33333333333334 167.66666666666666 151.33333333333334 110.33333333333333 145.66666666666666 74.66666666666667 141.66666666666666 42.333333333333336 125.0 194.0 107.0 157.33333333333334 95.0 133.0 86.33333333333333 109.0 
190.66666666666666 332.6666666666667 245.0 299.0 286.0 248.66666666666666 304.6666666666667 200.33333333333334 324.3333333333333 164.0 234.33333333333334 157.33333333333334 241.0 93.33333333333333 240.66666666666666 54.0 238.66666666666666 18.666666666666668 195.33333333333334 156.66666666666666 188.66666666666666 90.66666666666667 180.0 47.0 171.33333333333334 9.333333333333334 161.33333333333334 171.66666666666666 154.0 114.0 147.33333333333334 77.33333333333333 141.66666666666666 44.0 129.0 198.0 110.0 160.66666666666666 98.0 135.66666666666666 88.0 111.0 
